CHR	BIN_START	N_SNP	RHO	RR

19	7900001	260	4900.32539200004	3.26688359466669

19	8000001	202	2915.69059999996	1.94379373333331

19	8100001	263	7164.07881100007	4.77605254066671

19	8200001	513	2300.88649600001	1.53392433066667

19	8300001	444	1494.17616000001	0.996117440000007

19	8400001	522	2525.57731599996	1.68371821066664

19	8500001	841	2511.39783899992	1.67426522599995

19	8600001	379	2615.32351099998	1.74354900733332

19	8700001	241	3796.363059	2.530908706

19	8800001	374	3874.29783299998	2.58286522199999

19	8900001	277	3834.66275900001	2.55644183933334

19	9000001	373	3886.39578200003	2.59093052133335

19	9100001	583	3868.72581800002	2.57915054533335

19	9200001	508	3146.23638299998	2.09749092199999

19	9300001	281	2730.92147399999	1.82061431599999

19	9400001	251	2763.30677500002	1.84220451666668

19	9500001	150	2795.79601499997	1.86386400999998

19	9600001	218	2673.87440000003	1.78258293333335

19	9700001	216	2746.89838899997	1.83126559266665

19	9800001	341	2829.50210900006	1.88633473933337

19	9900001	226	3163.77938899996	2.10918625933331

19	10000001	280	3287.18941700001	2.19145961133334

19	10100001	231	3243.76477500002	2.16250985000001

19	10200001	234	3299.04093699997	2.19936062466665

19	10300001	273	3366.24853800003	2.24416569200002

19	10400001	280	2403.48179599999	1.60232119733333

19	10500001	266	2773.38181199996	1.84892120799997

19	10600001	220	2840.51288900002	1.89367525933335

19	10700001	186	2935.71984200002	1.95714656133335

19	10800001	256	2650.86585299998	1.76724390199999

19	10900001	207	2695.39996900002	1.79693331266668

19	11000001	233	2671.42531499998	1.78095020999999

19	11100001	1111	5197.71936100005	3.4651462406667

19	11200001	173	3178.18234400004	2.11878822933336

19	11300001	181	3592.77028399998	2.39518018933332

19	11400001	264	2928.33173500001	1.95222115666667

19	11500001	363	1581.22184599998	1.05414789733332

19	11600001	187	1571.35713499998	1.04757142333332

19	11700001	212	1171.684763	0.781123175333333

19	11800001	138	778.444761000004	0.518963174000003

19	11900001	187	1197.21168199999	0.798141121333327

19	12000001	211	1181.04973300002	0.78736648866668

19	12100001	309	970.793821999995	0.64719588133333

19	12200001	253	871.594483999996	0.581062989333331

19	12300001	212	825.012151999995	0.55000810133333

19	12400001	1635	6829.38254199996	4.55292169466664

19	12500001	1043	4452.16904200016	2.96811269466677

19	12600001	167	960.76588	0.640510586666667

19	12700001	140	724.565713999993	0.483043809333329

19	12800001	118	557.333700000028	0.371555800000019

19	12900001	120	580.00912699999	0.386672751333327

19	13000001	129	426.138863999997	0.284092575999998

19	13100001	118	403.265394000006	0.268843596000004

19	13200001	180	389.274967999999	0.259516645333333

19	13300001	123	595.637130000005	0.397091420000003

19	13400001	409	1653.66323200014	1.10244215466676

19	13500001	139	2336.25192399999	1.55750128266666

19	13600001	233	549.265957999981	0.366177305333321

19	13700001	259	496.38108600002	0.330920724000013

19	13800001	223	433.224173000005	0.288816115333337

19	13900001	70	510.626561000006	0.340417707333337

19	14000001	90	385.465169000001	0.256976779333334

19	14100001	146	799.928472999993	0.533285648666662

19	14200001	101	2760.14063200001	1.84009375466667

19	14300001	159	885.258432000004	0.590172288000003

19	14400001	93	801.175444000008	0.534116962666672

19	14500001	169	766.51136199999	0.51100757466666

19	14600001	364	633.626093999989	0.422417395999993

19	14700001	151	617.358855999999	0.411572570666666

19	14800001	150	525.467903000003	0.350311935333335

19	14900001	238	611.972950999987	0.407981967333325

19	15000001	187	1034.20706100001	0.689471374000007

19	15100001	120	1152.79815399999	0.76853210266666

19	15200001	102	953.513294000012	0.635675529333341

19	15300001	235	840.794823000003	0.560529882000002

19	15400001	134	1276.65530199999	0.85110353466666

19	15500001	104	1443.42935400001	0.962286236000007

19	15600001	75	1228.033902	0.818689268

19	15700001	197	933.741563999985	0.62249437599999

19	15800001	112	501.421058000001	0.334280705333334

19	15900001	115	457.053795000003	0.304702530000002

19	16000001	97	475.458335999999	0.316972223999999

19	16100001	54	493.195080000003	0.328796720000002

19	16200001	159	466.544565999994	0.311029710666663

19	16400001	91	2198.53222800005	1.46568815200003

19	16500001	344	2470.04976299987	1.64669984199991

19	16600001	99	570.997046000042	0.380664697333361

19	16700001	143	462.694562	0.308463041333333

19	16800001	90	732.353832000007	0.488235888000005

19	16900001	149	679.868276999986	0.453245517999991

19	17000001	176	422.097696999993	0.281398464666662

19	17100001	101	816.917160999981	0.544611440666654

19	17200001	88	972.02292800002	0.648015285333347

19	17300001	124	716.387765000015	0.477591843333343

19	17400001	181	572.548410000036	0.381698940000024

19	17500001	195	335.028614000013	0.223352409333342

19	17600001	105	342.048708000016	0.228032472000011

19	17700001	125	80.191440000002	0.0534609600000013

19	17800001	333	349.194477999945	0.23279631866663

19	17900001	184	83.6798879999948	0.0557865919999965

19	18000001	121	309.609128999984	0.206406085999989

19	18100001	139	40.6262859999921	0.0270841906666614

19	18200001	92	29.8018129999995	0.019867875333333

19	18300001	104	26.3735590000037	0.0175823726666691

19	18400001	115	67.9448899999961	0.0452965933333307

19	18500001	98	22.6965209999976	0.0151310139999984

19	18600001	110	38.0377939999953	0.0253585293333302

19	18700001	122	298.612388999991	0.199074925999994

19	18800001	121	466.620565000008	0.311080376666672

19	18900001	124	557.658233000005	0.371772155333337

19	19000001	196	493.758111999998	0.329172074666665

19	19100001	135	508.915197000022	0.339276798000015

19	19200001	154	449.072147000007	0.299381431333338

19	19300001	465	358.217334000026	0.238811556000017

19	19400001	1151	1025.67176500009	0.683781176666727

19	19500001	178	1249.976439	0.833317626

19	19600001	145	779.339286000013	0.519559524000009

19	19700001	107	569.573088000001	0.379715392000001

19	19800001	108	348.782308000001	0.232521538666667

19	19900001	350	285.904861999997	0.190603241333331

19	20000001	108	729.977348000005	0.486651565333337

19	20100001	350	529.819976000021	0.353213317333347

19	20200001	297	412.788544000002	0.275192362666668

19	20300001	149	438.870384000039	0.292580256000026

19	20400001	385	153.784442000006	0.102522961333337

19	20500001	497	787.268922999984	0.524845948666656

19	20600001	327	854.64515099994	0.56976343399996

19	20700001	268	684.822021999973	0.456548014666649

19	20800001	130	1086.70813600002	0.72447209066668

19	20900001	212	880.79479	0.587196526666667

19	21000001	130	946.74359299998	0.63116239533332

19	21100001	121	728.641272000009	0.485760848000006

19	21200001	179	797.721979	0.531814652666667

19	21300001	276	1107.30541300002	0.73820360866668

19	21400001	430	2404.29656099985	1.6028643739999

19	21500001	128	504.967355000006	0.336644903333337

19	21600001	89	1507.29896100001	1.00486597400001

19	21700001	90	1363.06158399999	0.90870772266666

19	21800001	128	1426.732913	0.951155275333333

19	21900001	342	2713.21109099999	1.80880739399999

19	22000001	177	1443.58683400005	0.9623912226667

19	22100001	194	1416.13265199999	0.94408843466666

19	22200001	316	734.672773999999	0.489781849333333

19	22300001	160	809.805682999994	0.539870455333329

19	22400001	82	1339.28308999995	0.8928553933333

19	22500001	219	2240.61723400003	1.49374482266669

19	22600001	279	1244.40291	0.82960194

19	22700001	167	1202.178488	0.801452325333333

19	22800001	221	1108.81943000001	0.73921295333334

19	22900001	204	1998.83030399996	1.33255353599997

19	23000001	310	1982.53959099999	1.32169306066666

19	23100001	990	727.154920999982	0.484769947333321

19	23200001	409	795.949806000074	0.530633204000049

19	23300001	326	1960.42607599993	1.30695071733329

19	23400001	503	1172.45260599997	0.781635070666647

19	23500001	405	1517.89817099955	1.0119321139997

19	23600001	1176	2715.56700400048	1.81037800266699

19	23700001	490	1299.46597699991	0.866310651333273

19	23800001	483	1729.9226020001	1.15328173466673

19	23900001	212	1646.60970399999	1.09773980266666

19	24000001	369	766.61524200001	0.511076828000007

19	24100001	1697	6141.88787500005	4.0945919166667

19	24200001	858	5296.64143699995	3.5310942913333

19	24300001	420	1738.345184	1.15889678933333

19	24400001	247	1212.05579900004	0.80803719933336

19	24500001	360	1050.718934	0.700479289333333

19	24600001	294	752.359939000013	0.501573292666675

19	24700001	331	990.790357999998	0.660526905333332

19	24800001	156	1191.87221799999	0.79458147866666

19	24900001	524	2544.56117100004	1.69637411400003

19	25000001	256	3087.77711499997	2.05851807666665

19	25100001	180	1968.258782	1.31217252133333

19	25200001	256	1750.75375099997	1.16716916733331

19	25300001	279	2553.678152	1.70245210133333

19	25400001	496	1763.963022	1.175975348

19	25500001	329	1810.34307200004	1.20689538133336

19	25600001	173	2078.37993499996	1.38558662333331

19	25700001	761	2072.37504399996	1.38158336266664

19	25800001	876	8057.4198260002	5.37161321733347

19	25900001	654	3105.901736	2.07060115733333

19	26000001	206	2286.42082099995	1.5242805473333

19	26100001	250	2398.79210200002	1.59919473466668

19	26200001	261	2051.03292800001	1.36735528533334

19	26300001	288	4015.93533899998	2.67729022599999

19	26400001	477	3540.60839100008	2.36040559400005

19	26500001	120	1492.51896799999	0.995012645333327

19	26600001	382	927.628615000014	0.618419076666676

19	26700001	413	1334.77188099999	0.88984792066666

19	26800001	199	1580.10508200003	1.05340338800002

19	26900001	133	769.994268999982	0.513329512666655

20	1	702	14730.724219	9.82048281266667

20	100001	540	10827.774463	7.21851630866667

20	200001	767	9668.98240399999	6.44598826933333

20	300001	1019	1818.784673	1.21252311533333

20	400001	488	1573.357571	1.04890504733333

20	500001	627	1579.371505	1.05291433666667

20	600001	439	1414.470038	0.942980025333333

20	700001	682	748.347247	0.498898164666667

20	800001	322	1939.910008	1.29327333866667

20	900001	320	1950.655383	1.300436922

20	1000001	423	3991.20584199999	2.66080389466666

20	1100001	279	7671.379653	5.114253102

20	1200001	569	4972.46380100001	3.31497586733334

20	1300001	517	5753.05143099999	3.83536762066666

20	1400001	582	5443.018585	3.62867905666667

20	1500001	408	5496.746974	3.66449798266667

20	1600001	216	5421.42818700001	3.61428545800001

20	1700001	668	5490.283797	3.660189198

20	1800001	348	5357.568509	3.57171233933333

20	1900001	536	5517.74981299999	3.67849987533333

20	2000001	1151	5512.74072900001	3.67516048600001

20	2100001	485	5529.389465	3.68625964333333

20	2200001	429	5374.820512	3.58321367466667

20	2300001	435	5491.899155	3.66126610333333

20	2400001	416	6636.82924100001	4.42455282733334

20	2500001	457	9766.23345699999	6.51082230466666

20	2600001	637	9937.381846	6.62492123066667

20	2700001	589	5980.34876499998	3.98689917666665

20	2800001	433	6161.56844000001	4.10771229333334

20	2900001	370	6163.564676	4.10904311733333

20	3000001	442	6231.94623800001	4.15463082533334

20	3100001	306	6144.18345599999	4.09612230399999

20	3200001	364	5435.607557	3.62373837133333

20	3300001	513	3068.839424	2.04589294933333

20	3400001	392	3647.112439	2.43140829266667

20	3500001	461	4600.87670400002	3.06725113600001

20	3600001	1193	7028.57085099998	4.68571390066665

20	3700001	494	6133.51405300001	4.08900936866667

20	3800001	484	6160.27868899998	4.10685245933332

20	3900001	483	6090.47878400002	4.06031918933335

20	4000001	451	6270.56226299999	4.18037484199999

20	4100001	367	5995.43283600003	3.99695522400002

20	4200001	353	6414.72523499999	4.27648348999999

20	4300001	581	5944.93119299997	3.96328746199998

20	4400001	589	6088.602843	4.059068562

20	4500001	325	6063.09447300001	4.04206298200001

20	4600001	400	6222.81558799999	4.14854372533333

20	4700001	653	6134.86195	4.08990796666667

20	4800001	620	6019.16777100001	4.01277851400001

20	4900001	484	6077.55554199998	4.05170369466665

20	5000001	536	6041.06728200003	4.02737818800002

20	5100001	621	5114.953311	3.409968874

20	5200001	390	5183.70936099998	3.45580624066665

20	5300001	444	5191.10007200003	3.46073338133335

20	5400001	418	5202.35583000001	3.46823722000001

20	5500001	405	5179.41715799998	3.45294477199999

20	5600001	216	5160.66865700001	3.44044577133334

20	5700001	275	5239.96640199997	3.49331093466665

20	5800001	269	5114.97116400002	3.40998077600001

20	5900001	317	1749.128897	1.16608593133333

20	6000001	332	1602.789617	1.06852641133333

20	6100001	496	1645.553775	1.09703585

20	6200001	327	1524.580105	1.01638673666667

20	6300001	259	1584.11334399999	1.05607556266666

20	6400001	530	1717.04943700001	1.14469962466667

20	6500001	357	2221.12751	1.48075167333333

20	6600001	365	4217.95627499996	2.81197084999997

20	6700001	379	4855.45413500003	3.23696942333335

20	6800001	616	2317.126569	1.544751046

20	6900001	277	2092.427943	1.394951962

20	7000001	483	1401.72972799999	0.934486485333327

20	7100001	425	1983.74718099999	1.32249812066666

20	7200001	349	1994.383627	1.32958908466667

20	7300001	224	3309.049945	2.20603329666667

20	7400001	128	5598.04288900001	3.73202859266667

20	7600001	382	3458.94170100001	2.30596113400001

20	7700001	449	2116.601181	1.411067454

20	7800001	363	2150.63968000001	1.43375978666667

20	7900001	277	2136.01183	1.42400788666667

20	8000001	257	2120.208137	1.41347209133333

20	8100001	348	2136.70669100001	1.42447112733334

20	8200001	295	1747.45267399999	1.16496844933333

20	8300001	331	1499.65304599999	0.999768697333327

20	8400001	253	1385.69703100001	0.923798020666673

20	8500001	304	1877.99442200001	1.25199628133334

20	8600001	429	1104.81614899999	0.736544099333327

20	8700001	246	656.728702000001	0.437819134666667

20	8800001	322	656.293744000008	0.437529162666672

20	8900001	187	1613.70940499999	1.07580626999999

20	9000001	276	690.548829000014	0.460365886000009

20	9100001	215	819.321382000005	0.54621425466667

20	9200001	196	659.259962999998	0.439506641999999

20	9300001	137	902.577556000005	0.60171837066667

20	9400001	123	897.591609999999	0.598394406666666

20	9500001	235	939.703633999994	0.626469089333329

20	9600001	487	886.408666999997	0.590939111333331

20	9700001	158	873.950143000006	0.582633428666671

20	9800001	176	875.899034000002	0.583932689333335

20	9900001	179	916.022161	0.610681440666667

20	10000001	156	1013.76014699999	0.675840097999993

20	10100001	204	863.145826000014	0.575430550666676

20	10200001	223	847.916526000002	0.565277684000001

20	10300001	202	533.720714999999	0.355813809999999

20	10400001	162	331.932394999995	0.22128826333333

20	10500001	373	480.941972999959	0.320627981999973

20	10600001	224	628.928263999983	0.419285509333322

20	10700001	224	1088.96634399998	0.725977562666653

20	10800001	246	1544.75476500001	1.02983651000001

20	10900001	197	919.437822999998	0.612958548666665

20	11000001	132	848.379286999987	0.565586191333325

20	11100001	360	418.130348000007	0.278753565333338

20	11200001	214	474.812283999999	0.316541522666666

20	11300001	120	583.525098000001	0.389016732000001

20	11800001	1180	469.520959999933	0.313013973333289

20	11900001	93	150.393996999997	0.100262664666665

20	12000001	252	371.486104000019	0.247657402666679

20	12100001	308	585.839564999953	0.390559709999969

20	12200001	123	376.408955000018	0.250939303333345

20	12300001	118	584.633014000006	0.389755342666671

20	12400001	235	199.657330999984	0.133104887333323

20	12500001	144	76.7544639999975	0.051169642666665

20	12600001	65	40.7815199999955	0.027187679999997

20	12700001	99	251.361040999996	0.167574027333331

20	12800001	134	165.634766000001	0.110423177333334

20	12900001	113	390.84482500001	0.260563216666673

20	13000001	239	464.578620999984	0.309719080666656

20	13100001	75	69.0238489999967	0.0460158993333311

20	13200001	112	61.0815220000006	0.0407210146666671

20	13600001	74	82.3784719999998	0.0549189813333332

20	13700001	117	186.729566000002	0.124486377333335

20	13800001	74	89.2731129999992	0.0595154086666661

20	13900001	124	81.2756810000036	0.0541837873333357

20	14000001	146	246.339443000003	0.164226295333335

20	14100001	89	47.3721180000003	0.0315814120000002

20	14200001	105	40.6751550000006	0.0271167700000004

20	14300001	61	570.816904999984	0.380544603333323

20	14400001	106	1348.50646600002	0.89900431066668

20	14700001	87	864.886610000022	0.576591073333348

20	14900001	129	3358.09043699999	2.23872695799999

20	15000001	103	3297.221233	2.19814748866667

20	15100001	88	1576.13200399999	1.05075466933333

20	15900001	55	53.1044299999988	0.0354029533333325

20	16000001	85	97.8461919999994	0.0652307946666663

20	16100001	137	396.244920000001	0.264163280000001

20	16200001	150	248.165579000001	0.165443719333334

20	16300001	105	506.563263000003	0.337708842000002

20	16400001	179	304.865658999993	0.203243772666662

20	16500001	108	411.557601999998	0.274371734666665

20	16600001	239	298.293077999995	0.198862051999997

20	16700001	239	467.476488999954	0.311650992666636

20	16800001	198	549.987386000007	0.366658257333338

20	16900001	820	2131.13389100011	1.42075592733341

20	17000001	186	420.657127999993	0.280438085333329

20	17100001	226	530.871502999998	0.353914335333332

20	17200001	209	677.58195400001	0.451721302666673

20	17300001	134	540.960217999997	0.360640145333331

20	17400001	168	549.347294000008	0.366231529333339

20	17500001	185	1134.82357899996	0.75654905266664

20	17600001	161	998.393600000002	0.665595733333335

20	17700001	189	990.04610300002	0.660030735333347

20	17800001	207	1074.56482199997	0.71637654799998

20	17900001	223	1550.68268900003	1.03378845933335

20	18000001	201	1622.055239	1.08137015933333

20	18100001	256	1487.506209	0.991670806

20	18200001	226	1561.89256	1.04126170666667

20	18300001	164	1501.27582299997	1.00085054866665

20	18400001	311	1223.38490100002	0.815589934000013

20	18500001	158	1274.917814	0.849945209333333

20	18600001	116	755.281581999986	0.503521054666657

20	18700001	167	601.133887999997	0.400755925333331

20	18800001	413	877.13957800003	0.584759718666687

20	18900001	225	1265.62652900001	0.84375101933334

20	19100001	368	2732.46247699995	1.8216416513333

20	19200001	293	2289.82683500005	1.52655122333337

20	19300001	361	1048.43601299998	0.698957341999987

20	19400001	251	1234.08066299999	0.822720441999993

20	19500001	276	2244.01848000004	1.49601232000003

20	19600001	295	2164.35911500001	1.44290607666667

20	19700001	266	2109.43331200001	1.40628887466667

20	19800001	297	2080.24458399996	1.38682972266664

20	19900001	439	2024.25570999999	1.34950380666666

20	20000001	501	2316.43513099999	1.54429008733333

20	20100001	174	2097.60659600006	1.39840439733337

20	20200001	228	2098.06776899995	1.39871184599997

20	20300001	363	2110.28443200004	1.40685628800003

20	20400001	322	2124.88525099999	1.41659016733333

20	20500001	570	2223.45514299998	1.48230342866665

20	20600001	234	1994.29378699998	1.32952919133332

20	20700001	233	2249.494352	1.49966290133333

20	20800001	159	1985.77700600005	1.32385133733337

20	20900001	133	2064.35538499994	1.37623692333329

20	21000001	228	2104.07463600004	1.40271642400003

20	21100001	282	2348.30640299996	1.56553760199997

20	21200001	546	1947.073249	1.29804883266667

20	21300001	521	2795.07484399991	1.86338322933327

20	21400001	255	4195.29030900004	2.79686020600003

20	21500001	244	3469.46376700002	2.31297584466668

20	21600001	343	3650.05048999997	2.43336699333331

20	21700001	147	3318.79175899998	2.21252783933332

20	21800001	277	2032.85236200005	1.35523490800003

20	21900001	166	1957.05676000005	1.3047045066667

20	22000001	266	2208.13860899995	1.47209240599997

20	22100001	212	5828.29404499994	3.88552936333329

20	22200001	207	5319.94788100014	3.54663192066676

20	22300001	685	4035.4472819999	2.69029818799993

20	22400001	217	8506.3493630001	5.6708995753334

20	22500001	157	6647.67716599992	4.43178477733328

20	22600001	154	7497.82196000008	4.99854797333339

20	22700001	336	8386.74497900003	5.59116331933335

20	22800001	208	7172.08675999987	4.78139117333325

20	22900001	330	7515.41145300008	5.01027430200005

20	23000001	520	7723.04167000001	5.14869444666667

20	23100001	462	7818.74965099993	5.21249976733329

20	23200001	304	7705.79571100004	5.13719714066669

20	23300001	547	7737.46382899991	5.15830921933327

20	23400001	226	8270.63508100026	5.51375672066684

20	23500001	260	7362.47549399993	4.90831699599995

20	23600001	752	7945.80852000003	5.29720568000002

20	23700001	542	7702.19933600001	5.13479955733334

20	23800001	809	7496.04307100003	4.99736204733335

20	23900001	588	7683.57379399983	5.12238252933322

20	24000001	917	7746.35282099992	5.16423521399995

20	24100001	754	11366.4653290003	7.57764355266687

20	24200001	958	6299.01479999971	4.19934319999981

20	24300001	615	6546.07040600016	4.36404693733344

20	24400001	1673	9931.40490899975	6.62093660599983

20	24500001	772	9775.71097900032	6.51714065266688

20	24600001	788	9812.36758899968	6.54157839266645

20	24700001	531	9155.61834600006	6.10374556400004

20	24800001	596	6276.51210899999	4.18434140599999

20	24900001	765	6041.21367800011	4.02747578533341

20	25000001	823	6247.55536200006	4.16503690800004

20	25100001	1036	5789.05022699977	3.85936681799985

20	25200001	813	6096.22728600016	4.06415152400011

20	25300001	666	6092.29533500001	4.06153022333334

20	25400001	894	6154.81637099997	4.10321091399998

20	25500001	596	5977.55018899995	3.9850334593333

20	25600001	534	6025.35129999996	4.01690086666664

20	25700001	790	6016.29941500013	4.01086627666675

20	25800001	554	6066.19782199999	4.04413188133333

20	25900001	742	5940.61186899998	3.96040791266665

20	26000001	937	5995.073812	3.99671587466667

20	26100001	525	6053.11950300003	4.03541300200002

20	26200001	350	5913.64867299998	3.94243244866665

20	26300001	337	5977.14451600001	3.98476301066667

20	26400001	552	5798.80772099987	3.86587181399991

20	26500001	560	3233.44117699998	2.15562745133332

21	1	298	364.24969	0.242833126666667

21	100001	240	159.111143	0.106074095333333

21	200001	362	361.370517	0.240913678

21	300001	438	684.177851	0.456118567333333

21	400001	263	176.046117999999	0.117364078666666

21	500001	607	3328.093658	2.21872910533333

21	600001	350	1679.294993	1.11952999533333

21	700001	959	1442.43759	0.96162506

21	800001	493	1163.245315	0.775496876666667

21	900001	336	1201.496055	0.80099737

21	1000001	325	1131.720551	0.754480367333333

21	1100001	420	1172.003896	0.781335930666667

21	1200001	484	1224.907479	0.816604986

21	1300001	564	2111.442991	1.40762866066667

21	1400001	297	1304.364404	0.869576269333333

21	1500001	182	1444.083864	0.962722576

21	1600001	388	2419.63183400001	1.61308788933334

21	1700001	1017	3800.97934999999	2.53398623333333

21	1800001	771	2939.069485	1.95937965666667

21	1900001	341	1405.015638	0.936677092

21	2000001	879	2731.522001	1.82101466733333

21	2100001	712	3260.689415	2.17379294333333

21	2200001	1357	1810.44116999999	1.20696077999999

21	2300001	278	1924.402194	1.282934796

21	2400001	161	1695.975048	1.130650032

21	2500001	119	974.922448999995	0.64994829933333

21	2600001	408	1403.478741	0.935652494

21	2700001	409	1353.42905299999	0.902286035333327

21	2800001	61	1019.285596	0.679523730666667

21	2900001	74	1188.935963	0.792623975333333

21	3000001	447	856.120698000004	0.570747132000003

21	3100001	475	1124.422959	0.749615306

21	3200001	207	811.443700000002	0.540962466666668

21	3300001	85	698.997475	0.465998316666667

21	3400001	113	895.281875000001	0.596854583333334

21	3500001	355	1099.389945	0.73292663

21	3600001	379	1311.48633399999	0.87432422266666

21	3700001	359	793.786173999997	0.529190782666665

21	3800001	164	627.569472000003	0.418379648000002

21	3900001	127	599.042339999998	0.399361559999999

21	4000001	749	935.211273000012	0.623474182000008

21	4100001	551	1006.642695	0.67109513

21	4200001	252	1880.09327499999	1.25339551666666

21	4300001	278	1213.932137	0.809288091333333

21	4400001	300	1266.86881399999	0.844579209333327

21	4500001	280	906.131300999999	0.604087533999999

21	4600001	500	1070.13536999999	0.713423579999993

21	4700001	98	1116.198982	0.744132654666667

21	4900001	72	1018.95100600001	0.679300670666673

21	5000001	333	772.338616999986	0.514892411333324

21	5100001	246	862.821704999998	0.575214469999999

21	5200001	146	1132.677821	0.755118547333333

21	5300001	266	970.314533000005	0.646876355333337

21	5400001	274	1063.09511099999	0.708730073999993

21	5500001	197	605.680962999999	0.403787308666666

21	5600001	319	857.004371999998	0.571336247999999

21	5700001	156	670.475481999997	0.446983654666665

21	5800001	119	1219.84627400001	0.81323084933334

21	5900001	305	1052.109236	0.701406157333333

21	6000001	206	1039.855761	0.693237174

21	6200001	231	810.133835999997	0.540089223999998

21	6300001	449	1528.14137799997	1.01876091866665

21	6400001	75	303.061237000001	0.202040824666667

21	6500001	223	529.870906999997	0.353247271333331

21	6600001	75	1976.45714599999	1.31763809733333

21	6700001	60	382.515730000003	0.255010486666669

21	6800001	198	625.12341800001	0.41674894533334

21	6900001	234	811.678799000004	0.541119199333336

21	7000001	260	1879.94123199999	1.25329415466666

21	7100001	386	1262.657188	0.841771458666667

21	7200001	273	346.909620999981	0.231273080666654

21	7300001	255	297.883576999999	0.198589051333333

21	7400001	329	475.972029999995	0.317314686666663

21	7500001	1221	700.759373000043	0.467172915333362

21	7600001	593	2222.32583700001	1.48155055800001

21	7700001	217	498.608045000004	0.332405363333336

21	7800001	126	790.234348999997	0.526822899333331

21	7900001	273	698.979093999985	0.465986062666657

21	8000001	103	514.576514000001	0.343051009333334

21	8100001	118	637.786659999998	0.425191106666665

21	8200001	207	477.942268000005	0.31862817866667

21	8300001	403	366.869884000013	0.244579922666675

21	8400001	151	506.708987999995	0.337805991999997

21	8500001	101	476.283904000007	0.317522602666671

21	8600001	168	520.326094999996	0.346884063333331

21	8700001	138	689.870773000001	0.459913848666667

21	8800001	111	1234.92959299999	0.823286395333327

21	8900001	149	315.10431599999	0.210069543999993

21	9000001	323	454.663904999992	0.303109269999995

21	9100001	159	687.85644399999	0.45857096266666

21	9200001	106	580.992490000008	0.387328326666672

21	9300001	104	620.847977999993	0.413898651999995

21	9400001	122	581.828820000005	0.387885880000003

21	9500001	128	403.970153999998	0.269313435999999

21	9600001	183	479.311687000001	0.319541124666667

21	9700001	707	1116.0320959999	0.744021397333267

21	9800001	72	293.532638000001	0.195688425333334

21	9900001	159	527.208179000005	0.351472119333337

21	10000001	666	349.724099999997	0.233149399999998

21	10100001	156	224.537306999992	0.149691537999995

21	10200001	449	4357.16153499991	2.90477435666661

21	10300001	902	4494.91881900001	2.99661254600001

21	10400001	68	511.896884999991	0.341264589999994

21	10500001	183	747.784113000014	0.498522742000009

21	10600001	82	936.77086999999	0.624513913333327

21	10700001	149	579.775844000002	0.386517229333335

21	10800001	133	485.726598999989	0.323817732666659

21	10900001	200	491.217945000004	0.327478630000003

21	11000001	108	455.975363000004	0.303983575333336

21	11100001	124	417.604197999996	0.278402798666664

21	11200001	181	434.050670000003	0.289367113333335

21	11300001	118	454.325597999999	0.302883731999999

21	11400001	116	452.021651999998	0.301347767999999

21	11500001	151	556.420138999998	0.370946759333332

21	11600001	153	704.257977000011	0.469505318000007

21	11700001	117	378.579577999999	0.252386385333333

21	11800001	240	526.718087999997	0.351145391999998

21	11900001	216	625.766670999992	0.417177780666661

21	12000001	205	1154.063367	0.769375578

21	12100001	170	1084.03767500001	0.72269178333334

21	12200001	142	1140.515657	0.760343771333333

21	12300001	174	671.634555000005	0.447756370000003

21	12400001	163	606.389063999998	0.404259375999999

21	12500001	208	387.852203000002	0.258568135333335

21	12600001	284	768.880740000009	0.512587160000006

21	12700001	234	692.421805000003	0.461614536666669

21	12800001	164	565.234016000005	0.376822677333337

21	12900001	336	803.083588000005	0.53538905866667

21	13000001	206	533.712848999993	0.355808565999995

21	13100001	184	491.999452999988	0.327999635333325

21	13200001	206	724.678664	0.483119109333333

21	13300001	309	502.539713000001	0.335026475333334

21	13400001	110	262.769607000001	0.175179738000001

21	13500001	163	353.21615399999	0.235477435999993

21	13600001	776	955.128912000002	0.636752608000001

21	13700001	145	844.630753000001	0.563087168666667

21	13800001	191	473.150148999997	0.315433432666665

21	13900001	183	545.329790000003	0.363553193333335

21	14000001	337	772.603785000007	0.515069190000005

21	14100001	403	450.852431000004	0.300568287333336

21	14200001	142	859.235757999998	0.572823838666665

